osmid,lanes,name,infra_type,oneway,reversed,length,rfid_c,rfid,avgspeed,time,ref,maxspeed,access,F_EV1_mi,F_EV1_ma,F_EV1_me,F_EV1_fr,road_type,lanes_copy,dam_EV1_al
351754106,2.0,2nd Avenue North,residential,False,False,128.672,159,133,47.0,0.003,None,None,None,,,,0.0,other,2.0,
351754106,2.0,2nd Avenue North,residential,False,True,46.799,160,134,47.0,0.001,None,None,None,0.10000000149011612,0.3100000023841858,0.2240000009536743,0.8933869975116685,other,2.0,1738.0
351754106,2.0,2nd Avenue North,residential,False,True,128.672,161,135,47.0,0.003,None,None,None,,,,0.0,other,2.0,
683228849,2.0,2nd Avenue South,residential,False,False,9.362,162,136,47.0,0.0,None,None,None,2.2300000190734863,2.369999885559082,2.306666692097982,1.0,other,2.0,2689.0
122483550,2.0,2nd Avenue South,residential,False,False,7.858,163,138,47.0,0.0,None,None,None,1.850000023841858,1.9299999475479126,1.903333346048991,1.0,other,2.0,2075.0
122483550,2.0,2nd Avenue South,residential,False,True,18.535,164,137,47.0,0.0,None,None,None,1.75,1.9299999475479126,1.8233332633972168,1.0,other,2.0,4772.0
1389279523,2.0,3rd Street South,primary,True,False,7.122,165,139,56.0,0.0,FL A1A,35 mph,None,1.850000023841858,1.9299999475479126,1.8899999856948853,1.0,primary,2.0,9363.0
10882817,2.0,South 4th Street,residential,False,False,34.079,166,141,47.0,0.001,None,None,None,2.0999999046325684,2.2300000190734863,2.163333257039388,1.0,other,2.0,9546.0
10882817,2.0,South 4th Street,residential,False,True,12.765,167,142,47.0,0.0,None,None,None,2.0,2.0999999046325684,2.049999952316284,1.0,other,2.0,3504.0
122483550,2.0,2nd Avenue South,residential,False,False,105.664,168,140,47.0,0.002,None,None,None,1.2699999809265137,2.0999999046325684,1.6306666056315104,1.0,other,2.0,25525.0
122483550,2.0,2nd Avenue South,residential,False,True,16.704,169,143,47.0,0.0,None,None,None,2.0899999141693115,2.1600000858306885,2.116666793823242,1.0,other,2.0,4640.0
10876469,2.0,South 5th Street,residential,False,False,41.112,170,147,47.0,0.001,None,None,None,1.0099999904632568,1.3300000429153442,1.1366666158040364,1.0,other,2.0,7326.0
10876469,2.0,South 5th Street,residential,False,True,105.0,171,144,47.0,0.002,None,None,None,0.8299999833106995,1.3700000047683716,1.1253845508282,1.0,other,2.0,18538.0
122483550,2.0,2nd Avenue South,residential,False,False,107.629,172,145,47.0,0.002,None,None,None,0.949999988079071,1.2699999809265137,1.1146666208902996,1.0,other,2.0,18835.0
122483550,2.0,2nd Avenue South,residential,False,True,105.664,173,146,47.0,0.002,None,None,None,1.2699999809265137,2.0999999046325684,1.6306666056315104,1.0,other,2.0,25525.0
10879843,2.0,South 6th Street,residential,False,False,104.823,174,148,47.0,0.002,None,None,None,0.9900000095367432,1.2799999713897705,1.1376922313983624,1.0,other,2.0,18694.0
10879843,2.0,South 6th Street,residential,False,True,104.136,175,149,47.0,0.002,None,None,None,0.7099999785423279,1.100000023841858,0.8861538813664362,1.0,other,2.0,14940.0
122483550,2.0,2nd Avenue South,residential,False,False,106.15,176,150,47.0,0.002,None,None,None,1.0800000429153442,1.350000023841858,1.2113333384195963,1.0,other,2.0,20062.0
122483550,2.0,2nd Avenue South,residential,False,True,107.629,177,151,47.0,0.002,None,None,None,0.949999988079071,1.2699999809265137,1.1146666208902996,1.0,other,2.0,18835.0
10884324,2.0,7th Street South,residential,False,False,103.719,178,152,47.0,0.002,None,None,None,1.0700000524520874,1.350000023841858,1.2146153083214393,1.0,other,2.0,19652.0
10884324,2.0,7th Street South,residential,False,True,68.294,179,155,47.0,0.001,None,None,None,1.0,1.3300000429153442,1.2055555979410808,1.0,other,2.0,12851.0
122483550,2.0,2nd Avenue South,residential,False,False,105.481,180,153,47.0,0.002,None,None,None,0.8799999952316284,1.3300000429153442,1.0685714312962122,1.0,other,2.0,17756.0
122483550,2.0,2nd Avenue South,residential,False,True,106.15,181,154,47.0,0.002,None,None,None,1.0800000429153442,1.350000023841858,1.2113333384195963,1.0,other,2.0,20062.0
10894908,2.0,South 8th Street,residential,False,False,50.76,182,156,47.0,0.001,None,None,None,0.8399999737739563,0.8899999856948853,0.8728571619306292,1.0,other,2.0,7194.0
10894908,2.0,South 8th Street,residential,False,True,105.176,183,157,47.0,0.002,None,None,None,0.8299999833106995,0.949999988079071,0.897333272298177,1.0,other,2.0,15243.0
122483550,2.0,2nd Avenue South,residential,False,False,108.962,184,159,47.0,0.002,None,None,None,0.25999999046325684,0.8799999952316284,0.578000005086263,1.0,other,2.0,11227.0
122483550,2.0,2nd Avenue South,residential,False,True,105.481,185,158,47.0,0.002,None,None,None,0.8799999952316284,1.3300000429153442,1.0685714312962122,1.0,other,2.0,17756.0
122483550,2.0,2nd Avenue South,residential,False,False,105.393,186,159,47.0,0.002,None,None,None,0.10999999940395355,0.25999999046325684,0.17999998728434244,0.5830883760059363,other,2.0,2053.0
122483550,2.0,2nd Avenue South,residential,False,True,108.962,187,163,47.0,0.002,None,None,None,0.25999999046325684,0.8799999952316284,0.578000005086263,1.0,other,2.0,11227.0
10878786,2.0,10th Street South,residential,False,False,101.927,188,160,47.0,0.002,None,None,None,,,,0.0,other,2.0,
10878786,2.0,10th Street South,residential,False,True,106.078,189,161,47.0,0.002,None,None,None,,,,0.0,other,2.0,
122483550,2.0,2nd Avenue South,residential,False,False,55.538,190,162,47.0,0.001,None,None,None,,,,0.0,other,2.0,
122483550,2.0,2nd Avenue South,residential,False,True,105.393,191,163,47.0,0.002,None,None,None,0.10999999940395355,0.25999999046325684,0.17999998728434244,0.5830883760059363,other,2.0,2053.0
10886160,2.0,11th Street South,residential,False,True,105.804,192,165,47.0,0.002,None,None,None,,,,0.0,other,2.0,
122483550,2.0,2nd Avenue South,residential,False,False,17.431,193,166,47.0,0.0,None,None,None,,,,0.0,other,2.0,
122483550,2.0,2nd Avenue South,residential,False,True,55.538,194,164,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10888741,2.0,South 11th Street,residential,False,False,49.33,195,166,47.0,0.001,None,None,None,,,,0.0,other,2.0,
122483550,2.0,2nd Avenue South,residential,False,True,17.431,196,1132,47.0,0.0,None,None,None,,,,0.0,other,2.0,
10869828,2.0,South 15th Street,residential,False,False,59.552,197,167,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10869828,2.0,South 15th Street,residential,False,True,121.187,198,168,47.0,0.003,None,None,None,,,,0.0,other,2.0,
10897442,2.0,Shetter Avenue,residential,False,False,19.287,199,169,47.0,0.0,None,None,None,,,,0.0,other,2.0,
10897442,2.0,Shetter Avenue,residential,False,True,67.0,200,170,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10869828,2.0,South 15th Street,residential,False,False,53.074,201,171,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10869828,2.0,South 15th Street,residential,False,True,93.288,202,172,47.0,0.002,None,None,None,,,,0.0,other,2.0,
123167590,2.0,Marsh Inlet Court,residential,False,False,33.853,203,173,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10870354,2.0,16th Street North,residential,False,False,102.884,204,174,47.0,0.002,None,None,None,0.10000000149011612,0.699999988079071,0.3927272883328525,1.0,other,2.0,7499.0
10870354,2.0,16th Street North,residential,False,False,211.143,205,175,47.0,0.004,None,None,None,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.018828129440098745,other,2.0,74.0
10870354,2.0,16th Street North,residential,False,True,102.884,206,176,47.0,0.002,None,None,None,0.10000000149011612,0.699999988079071,0.3927272883328525,1.0,other,2.0,7499.0
10880844,2.0,9th Avenue North,residential,False,False,55.546,207,177,47.0,0.001,None,None,None,0.10000000149011612,0.5699999928474426,0.4299999986376081,1.0,other,2.0,4433.0
10880844,2.0,9th Avenue North,residential,False,True,64.877,208,178,47.0,0.001,None,None,None,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.07595835818605841,other,2.0,91.0
10870354,2.0,16th Street North,residential,False,False,112.687,209,179,47.0,0.002,None,None,None,,,,0.0,other,2.0,
10870354,2.0,16th Street North,residential,False,True,211.143,210,180,47.0,0.004,None,None,None,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.018828129440098745,other,2.0,74.0
10880173,2.0,11th Avenue North,residential,False,False,77.642,211,181,47.0,0.002,None,None,None,,,,0.0,other,2.0,
10880173,2.0,11th Avenue North,residential,False,True,77.007,212,182,47.0,0.002,None,None,None,,,,0.0,other,2.0,
10870355,2.0,16th Street North,residential,False,False,9.685,213,183,47.0,0.0,None,None,None,,,,0.0,other,2.0,
10875418,2.0,15th Street North,residential,False,False,54.802,214,184,47.0,0.001,None,None,None,0.07999999821186066,0.07999999821186066,0.07999999821186066,0.17293594257890244,other,2.0,141.0
10875418,2.0,15th Street North,residential,False,True,9.975,215,185,47.0,0.0,None,None,None,,,,0.0,other,2.0,
10870355,2.0,16th Street North,residential,False,False,8.651,216,183,47.0,0.0,None,None,None,,,,0.0,other,2.0,
10870355,2.0,16th Street North,residential,False,True,9.685,217,187,47.0,0.0,None,None,None,,,,0.0,other,2.0,
10870355,2.0,16th Street North,residential,False,False,24.595,218,183,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10870355,2.0,16th Street North,residential,False,True,8.651,219,187,47.0,0.0,None,None,None,,,,0.0,other,2.0,
10870355,2.0,16th Street North,residential,False,False,15.834,220,183,47.0,0.0,None,None,None,,,,0.0,other,2.0,
10870355,2.0,16th Street North,residential,False,True,24.595,221,187,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10870355,2.0,16th Street North,residential,False,False,7.36,222,183,47.0,0.0,None,None,None,,,,0.0,other,2.0,
10870355,2.0,16th Street North,residential,False,True,15.834,223,187,47.0,0.0,None,None,None,,,,0.0,other,2.0,
10870355,2.0,16th Street North,residential,False,False,16.451,224,186,47.0,0.0,None,None,None,,,,0.0,other,2.0,
10870355,2.0,16th Street North,residential,False,True,7.36,225,187,47.0,0.0,None,None,None,,,,0.0,other,2.0,
10888756,2.0,5th Avenue North,residential,False,False,13.504,226,188,47.0,0.0,None,None,None,,,,0.0,other,2.0,
10870355,2.0,16th Street North,residential,False,False,16.906,227,186,47.0,0.0,None,None,None,,,,0.0,other,2.0,
10870355,2.0,16th Street North,residential,False,True,16.451,228,573,47.0,0.0,None,None,None,,,,0.0,other,2.0,
10870355,2.0,16th Street North,residential,False,False,13.365,229,186,47.0,0.0,None,None,None,,,,0.0,other,2.0,
10870355,2.0,16th Street North,residential,False,True,16.906,230,573,47.0,0.0,None,None,None,,,,0.0,other,2.0,
10870355,2.0,16th Street North,residential,False,False,12.01,231,186,47.0,0.0,None,None,None,,,,0.0,other,2.0,
10870355,2.0,16th Street North,residential,False,True,13.365,232,573,47.0,0.0,None,None,None,,,,0.0,other,2.0,
10870355,2.0,16th Street North,residential,False,False,18.612,233,186,47.0,0.0,None,None,None,,,,0.0,other,2.0,
10870355,2.0,16th Street North,residential,False,True,12.01,234,573,47.0,0.0,None,None,None,,,,0.0,other,2.0,
10870355,2.0,16th Street North,residential,False,False,44.204,235,186,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10870355,2.0,16th Street North,residential,False,True,18.612,236,573,47.0,0.0,None,None,None,,,,0.0,other,2.0,
10870355,2.0,16th Street North,residential,False,True,44.204,237,573,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10876162,2.0,6th Avenue North,residential,False,True,120.62,238,186,47.0,0.003,None,None,None,0.07000000029802322,0.6100000143051147,0.40636361729015,0.7404465473762739,other,2.0,6736.0
10875418,2.0,15th Street North,residential,False,False,12.922,239,189,47.0,0.0,None,None,None,0.20000000298023224,0.2199999988079071,0.21000000834465027,1.0,other,2.0,504.0
10875418,2.0,15th Street North,residential,False,True,12.582,240,190,47.0,0.0,None,None,None,0.11999999731779099,0.20000000298023224,0.1599999964237213,1.0,other,2.0,374.0
83634135,2.0,4th Avenue North,residential,False,False,42.832,241,191,47.0,0.001,None,None,None,0.12999999523162842,0.20000000298023224,0.16499999165534973,0.31067054253477855,other,2.0,408.0
83634135,2.0,4th Avenue North,residential,False,True,90.804,242,192,47.0,0.002,None,None,None,0.20000000298023224,0.3100000023841858,0.2390909194946289,1.0,other,2.0,4029.0
10889306,2.0,3rd Avenue North,residential,False,False,24.614,243,554,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10889306,2.0,3rd Avenue North,residential,False,True,27.077,244,992,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10870572,2.0,Birchwood Road,residential,False,False,39.772,245,194,47.0,0.001,None,None,None,0.4099999964237213,0.5299999713897705,0.4559999942779541,1.0,other,2.0,3366.0
10874245,2.0,Sunset Drive,residential,False,False,92.603,246,193,47.0,0.002,None,None,None,0.41999998688697815,0.6700000166893005,0.5249999523162842,1.0,other,2.0,8897.0
10874245,2.0,Sunset Drive,residential,False,True,48.35,247,195,47.0,0.001,None,None,None,0.3499999940395355,0.4699999988079071,0.40166664123535156,1.0,other,2.0,3604.0
10870572,2.0,Birchwood Road,residential,False,False,8.942,248,194,47.0,0.0,None,None,None,0.5299999713897705,0.5799999833106995,0.5549999475479126,1.0,other,2.0,894.0
10870572,2.0,Birchwood Road,residential,False,True,39.772,249,196,47.0,0.001,None,None,None,0.4099999964237213,0.5299999713897705,0.4559999942779541,1.0,other,2.0,3366.0
10870572,2.0,Birchwood Road,residential,False,False,7.257,250,194,47.0,0.0,None,None,None,0.5799999833106995,0.6000000238418579,0.5900000333786011,1.0,other,2.0,759.0
10870572,2.0,Birchwood Road,residential,False,True,8.942,251,196,47.0,0.0,None,None,None,0.5299999713897705,0.5799999833106995,0.5549999475479126,1.0,other,2.0,894.0
10870572,2.0,Birchwood Road,residential,False,False,7.175,252,194,47.0,0.0,None,None,None,0.550000011920929,0.6000000238418579,0.5750000476837158,1.0,other,2.0,736.0
10870572,2.0,Birchwood Road,residential,False,True,7.257,253,196,47.0,0.0,None,None,None,0.5799999833106995,0.6000000238418579,0.5900000333786011,1.0,other,2.0,759.0
10870572,2.0,Birchwood Road,residential,False,False,6.824,254,194,47.0,0.0,None,None,None,0.550000011920929,0.6600000262260437,0.6050000190734863,1.0,other,2.0,727.0
10870572,2.0,Birchwood Road,residential,False,True,7.175,255,196,47.0,0.0,None,None,None,0.550000011920929,0.6000000238418579,0.5750000476837158,1.0,other,2.0,736.0
10870572,2.0,Birchwood Road,residential,False,False,7.062,256,194,47.0,0.0,None,None,None,0.6600000262260437,0.6600000262260437,0.6600000262260437,1.0,other,2.0,804.0
10870572,2.0,Birchwood Road,residential,False,True,6.824,257,196,47.0,0.0,None,None,None,0.550000011920929,0.6600000262260437,0.6050000190734863,1.0,other,2.0,727.0
10870572,2.0,Birchwood Road,residential,False,False,10.348,258,194,47.0,0.0,None,None,None,0.6399999856948853,0.6600000262260437,0.6499999761581421,1.0,other,2.0,1164.0
10870572,2.0,Birchwood Road,residential,False,True,7.062,259,196,47.0,0.0,None,None,None,0.6600000262260437,0.6600000262260437,0.6600000262260437,1.0,other,2.0,804.0
10870572,2.0,Birchwood Road,residential,False,False,98.922,260,194,47.0,0.002,None,None,None,0.6000000238418579,0.9399999976158142,0.7073333740234375,1.0,other,2.0,11871.0
10870572,2.0,Birchwood Road,residential,False,True,10.348,261,196,47.0,0.0,None,None,None,0.6399999856948853,0.6600000262260437,0.6499999761581421,1.0,other,2.0,1164.0
10870572,2.0,Birchwood Road,residential,False,False,14.023,262,194,47.0,0.0,None,None,None,0.550000011920929,0.9399999976158142,0.7766666412353516,1.0,other,2.0,1810.0
10870572,2.0,Birchwood Road,residential,False,True,98.922,263,196,47.0,0.002,None,None,None,0.6000000238418579,0.9399999976158142,0.7073333740234375,1.0,other,2.0,11871.0
10870572,2.0,Birchwood Road,residential,False,False,14.094,264,194,47.0,0.0,None,None,None,0.8600000143051147,0.9599999785423279,0.9266666571299235,1.0,other,2.0,2097.0
10870572,2.0,Birchwood Road,residential,False,True,13.24,265,196,47.0,0.0,None,None,None,0.8399999737739563,0.8700000047683716,0.8566667238871256,1.0,other,2.0,1848.0
10870572,2.0,Birchwood Road,residential,False,True,14.094,266,196,47.0,0.0,None,None,None,0.8600000143051147,0.9599999785423279,0.9266666571299235,1.0,other,2.0,2097.0
122484080,2.0,Seagate Avenue,residential,False,True,5.886,267,252,47.0,0.0,None,None,None,1.3200000524520874,1.3200000524520874,1.3200000524520874,1.0,other,2.0,1205.0
1092726221,2.0,1st Street,residential,False,True,10.925,268,1158,32.0,0.0,None,20 mph,None,1.2000000476837158,1.3200000524520874,1.256666660308838,1.0,other,2.0,2137.0
351669850,2.0,North 2nd Street,residential,False,False,82.613,269,197,40.0,0.002,None,25 mph,None,1.159999966621399,1.4600000381469727,1.231999969482422,1.0,other,2.0,15861.0
10886114,2.0,North 10th Street,residential,False,True,10.634,270,198,56.0,0.0,None,35 mph,None,0.8100000023841858,0.8799999952316284,0.8450000286102295,1.0,other,2.0,1468.0
10886422,2.0,Eastern Drive,residential,False,True,16.462,271,199,47.0,0.0,None,None,None,0.6000000238418579,0.7200000286102295,0.6549999713897705,1.0,other,2.0,1862.0
83591026,2.0,Seagate Avenue,residential,False,False,13.183,272,200,47.0,0.0,None,None,None,0.3799999952316284,0.6499999761581421,0.5149999856948853,1.0,other,2.0,1249.0
10871599,2.0,North 12th Street,residential,False,False,113.394,273,201,47.0,0.002,None,None,None,,,,0.0,other,2.0,
83591046,2.0,8th Avenue North,residential,False,False,77.021,274,202,47.0,0.002,None,None,None,,,,0.0,other,2.0,
83591046,2.0,8th Avenue North,residential,False,True,77.454,275,203,47.0,0.002,None,None,None,,,,0.0,other,2.0,
10871599,2.0,North 12th Street,residential,False,False,80.864,276,207,47.0,0.002,None,None,None,,,,0.0,other,2.0,
10871599,2.0,North 12th Street,residential,False,True,113.394,277,204,47.0,0.002,None,None,None,,,,0.0,other,2.0,
10880844,2.0,9th Avenue North,residential,False,False,77.328,278,205,47.0,0.002,None,None,None,,,,0.0,other,2.0,
10880844,2.0,9th Avenue North,residential,False,True,77.395,279,206,47.0,0.002,None,None,None,,,,0.0,other,2.0,
10871599,2.0,North 12th Street,residential,False,False,93.526,280,208,47.0,0.002,None,None,None,,,,0.0,other,2.0,
10871599,2.0,North 12th Street,residential,False,True,50.222,281,211,47.0,0.001,None,None,None,,,,0.0,other,2.0,
10880173,2.0,11th Avenue North,residential,False,False,76.869,282,209,47.0,0.002,None,None,None,,,,0.0,other,2.0,
10880173,2.0,11th Avenue North,residential,False,True,76.374,283,210,47.0,0.002,None,None,None,,,,0.0,other,2.0,
10871599,2.0,North 12th Street,residential,False,True,93.526,284,212,47.0,0.002,None,None,None,,,,0.0,other,2.0,
1390359388,2.0,14th Avenue North,residential,False,False,7.09,285,213,47.0,0.0,None,None,None,0.8299999833106995,0.9200000166893005,0.875,1.0,other,2.0,1007.0
351669850,2.0,North 2nd Street,residential,False,False,104.743,286,214,40.0,0.003,None,25 mph,None,1.5299999713897705,1.840000033378601,1.6538461538461537,1.0,other,2.0,25503.0
351669850,2.0,North 2nd Street,residential,False,True,94.875,287,215,40.0,0.002,None,25 mph,None,1.3200000524520874,1.6200000047683716,1.4292307633620043,1.0,other,2.0,20925.0
1390359388,2.0,14th Avenue North,residential,False,False,5.608,288,216,47.0,0.0,None,None,None,1.5499999523162842,1.5700000524520874,1.559999942779541,1.0,other,2.0,1322.0
1390359388,2.0,14th Avenue North,residential,False,True,7.705,289,217,47.0,0.0,None,None,None,1.5499999523162842,1.5499999523162842,1.5499999523162842,1.0,other,2.0,1810.0
