u,v,key,osmid,highway,lanes,name,oneway,reversed,length,rfid_c,rfid,avgspeed,time,bridge,RP1_me,RP1_fr,RP100_me,RP100_fr,RP20_me,RP20_fr,dam_RP100_al_segments,dam_RP100_al,dam_RP20_al_segments,dam_RP20_al,dam_RP1_al_segments,dam_RP1_al,maxspeed,ref,access,junction
4243811220,4243811949,0,"[1320581488, 206777793, 1307167931]",primary,"['3', '2']",Collins Avenue,False,False,188.49994016759263,"[896, 3140, 3173, 6084, 6090, 4274, 8338, 8309, 3159, 3163]",1528,48.0,0.004,nan,,0.0,0.1415000081062317,0.9334017853715643,,0.0,"[np.float64(2288.0), np.float64(1891.0), np.float64(446.0), np.float64(1787.0), np.float64(1772.0), np.float64(215.0), np.float64(1520.0), np.float64(2678.0), np.float64(166.0), np.float64(1989.0)]",14752.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,30 mph,FL A1A,nan,nan
4243811221,4243811949,0,"[1306327361, 1306330905, 1306330906]",primary,"['3', '2']",Collins Avenue,False,True,137.83078970558094,"[3172, 8296, 7720, 8298, 3147, 6095, 6099]",1527,48.0,0.003,nan,,0.0,0.14250001311302185,1.0,,0.0,"[np.float64(767.0), np.float64(2227.0), np.float64(573.0), np.float64(4776.0), np.float64(153.0), np.float64(2767.0), np.float64(1288.0)]",12551.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,30 mph,FL A1A,nan,nan
4243822638,5097125821,0,"[206777792, 1321800529, 738170004, 738170005]",primary,"['4', '5']",Collins Avenue,False,True,169.91156905176385,"[6106, 5101, 5103, 4023, 4602, 8340, 4596, 4598, 4599, 4537, 3194, 4539, 3199]",1703,48.0,0.004,nan,,0.0,0.21238095419747488,1.0,,0.0,"[np.float64(2391.0), np.float64(1906.0), np.float64(395.0), np.float64(2699.0), np.float64(11368.0), np.float64(1349.0), np.float64(1439.0), np.float64(2068.0), np.float64(2902.0), np.float64(1887.0), np.float64(3437.0), np.float64(4820.0), np.float64(1243.0)]",37904.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,30 mph,FL A1A,nan,nan
4243822660,4243822660,0,11146751,residential,1,Drexel Avenue,True,False,74.15478430315719,"[3200, 3201, 3211, 3227, 3215, 3184, 3218, 3220, 3221, 3222, 3190, 3192, 3226, 3195, 1277]",1538,43.0,0.002,nan,,0.0,0.768888897365994,1.0,0.5422221819559733,1.0,"[np.float64(359.0), np.float64(106.0), np.float64(104.0), np.float64(122.0), np.float64(122.0), np.float64(120.0), np.float64(206.0), np.float64(103.0), np.float64(120.0), np.float64(155.0), np.float64(126.0), np.float64(192.0), np.float64(132.0), np.float64(115.0), np.float64(383.0)]",2465.0,"[np.float64(281.0), np.float64(83.0), np.float64(79.0), np.float64(94.0), np.float64(95.0), np.float64(90.0), np.float64(167.0), np.float64(79.0), np.float64(93.0), np.float64(121.0), np.float64(97.0), np.float64(145.0), np.float64(103.0), np.float64(92.0), np.float64(306.0)]",1925.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
4243822668,4243822668,0,11144187,residential,nan,15th Street,True,False,54.52293842358779,"[3205, 3206, 8365, 3214, 3183, 3216, 3217, 3182, 3188, 3191, 3189, 3223, 3225, 6109, 6110]",1539,43.0,0.001,nan,,0.0,,0.0,,0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
4243829420,4244201575,0,425092063,residential,1,Michigan Avenue,True,False,55.85742905098049,"[4648, 3310, 3314, 3315, 3316, 5687, 5688]",1579,43.0,0.001,nan,,0.0,0.7085714340209961,1.0,0.5028571741921561,1.0,"[np.float64(148.0), np.float64(469.0), np.float64(421.0), np.float64(180.0), np.float64(233.0), np.float64(124.0), np.float64(134.0)]",1709.0,"[np.float64(114.0), np.float64(372.0), np.float64(331.0), np.float64(141.0), np.float64(177.0), np.float64(96.0), np.float64(104.0)]",1335.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
4243829422,4244210061,0,425093385,residential,1,Jefferson Avenue,True,False,55.7664352453294,"[3329, 3331, 4647, 5689, 5690, 3323, 3327]",1586,43.0,0.001,nan,,0.0,0.6999999682108561,1.0,0.5049999952316284,1.0,"[np.float64(278.0), np.float64(414.0), np.float64(115.0), np.float64(148.0), np.float64(120.0), np.float64(179.0), np.float64(455.0)]",1709.0,"[np.float64(221.0), np.float64(330.0), np.float64(91.0), np.float64(118.0), np.float64(96.0), np.float64(144.0), np.float64(360.0)]",1360.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
4243836209,4243836262,0,425043059,residential,2,Lincoln Road,True,False,111.94682086567522,"[4553, 3242, 4554, 5873, 4789]",1547,43.0,0.003,nan,,0.0,0.35846152672400844,1.0,0.12166667977968852,0.9270907173902201,"[np.float64(295.0), np.float64(315.0), np.float64(142.0), np.float64(2507.0), np.float64(611.0)]",3870.0,"[np.float64(22.0), np.float64(84.0), np.float64(45.0), np.float64(836.0), np.float64(215.0)]",1202.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
4243836209,4243836242,0,425042826,residential,2,Lincoln Road,True,False,72.84887929177074,"[3259, 4564, 5983]",1553,43.0,0.002,nan,,0.0,0.3166666825612386,1.0,0.08285714047295707,0.8619803374235837,"[np.float64(335.0), np.float64(328.0), np.float64(1627.0)]",2290.0,"[np.float64(22.0), np.float64(92.0), np.float64(387.0)]",501.0,"[np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
4243836216,4244192763,0,11144185,residential,2,15th Street,False,True,112.8734778560112,"[6016, 3306, 5938]",1575,43.0,0.003,nan,0.13833333055178323,0.9276858501936366,0.895384641794058,1.0,0.701538452735314,1.0,"[np.float64(6894.0), np.float64(779.0), np.float64(592.0)]",8265.0,"[np.float64(5742.0), np.float64(639.0), np.float64(486.0)]",6867.0,"[np.float64(1281.0), np.float64(75.0), np.float64(3.0)]",1359.0,nan,nan,nan,nan
4243836216,4243836250,0,11144185,residential,2,15th Street,False,False,225.42597908740413,"[5929, 5931, 3252, 5910, 5912, 3263]",1555,43.0,0.005,nan,,0.0,0.76000001695421,1.0,0.5666666384096499,1.0,"[np.float64(6401.0), np.float64(609.0), np.float64(495.0), np.float64(575.0), np.float64(5742.0), np.float64(743.0)]",14565.0,"[np.float64(5220.0), np.float64(498.0), np.float64(380.0), np.float64(421.0), np.float64(4609.0), np.float64(616.0)]",11744.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
4243836242,4243836276,0,"[425042824, 535443472]",residential,1,Lincoln Road,True,False,100.88381866953698,"[5984, 3277, 4031]",1562,43.0,0.002,nan,,0.0,0.24363639137961648,1.0,0.05666666726271311,0.27517881231913327,"[np.float64(142.0), np.float64(302.0), np.float64(751.0)]",1195.0,"[np.float64(nan), np.float64(nan), np.float64(76.0)]",76.0,"[np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
4243836271,4243836276,0,425042827,residential,1,nan,True,False,6.220664373388989,"[3274, 3254, 3278]",1563,43.0,0.0,nan,,0.0,0.15000000596046448,1.0,,0.0,"[np.float64(15.0), np.float64(15.0), np.float64(15.0)]",45.0,"[np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,roundabout
4244180517,4244180520,0,"[855875289, 996162254]",residential,2,Meridian Avenue,False,True,158.53330436464051,"[1129, 2125, 3292, 5917, 5118, 5695]",1568,40.0,0.004,nan,0.18818181211298163,0.6510285381485537,0.8855554792616103,1.0,0.6911110877990723,1.0,"[np.float64(782.0), np.float64(6461.0), np.float64(262.0), np.float64(889.0), np.float64(2024.0), np.float64(1061.0)]",11479.0,"[np.float64(644.0), np.float64(5435.0), np.float64(210.0), np.float64(756.0), np.float64(1622.0), np.float64(842.0)]",9509.0,"[np.float64(71.0), np.float64(1415.0), np.float64(nan), np.float64(234.0), np.float64(nan), np.float64(nan)]",1720.0,25 mph,nan,nan,nan
4244180520,9251465313,0,441625728,residential,1,Meridian Avenue,True,False,38.04374967201886,"[5696, 5698, 3299, 3300, 3301]",1772,40.0,0.001,nan,,0.0,0.7460000038146972,1.0,0.5539999961853027,1.0,"[np.float64(339.0), np.float64(161.0), np.float64(339.0), np.float64(125.0), np.float64(288.0)]",1252.0,"[np.float64(272.0), np.float64(132.0), np.float64(278.0), np.float64(102.0), np.float64(235.0)]",1019.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,25 mph,nan,nan,nan
4244180523,4315531606,0,"[586763234, 432545556, 586763239]",secondary_link,1,nan,True,False,45.27545827704953,"[7553, 3398, 3399, 7911, 3401, 7913, 7912, 3406, 3407, 3382]",1604,40.0,0.001,yes,,0.0,0.11750000715255737,0.6164213293835611,,0.0,"[np.float64(33.0), np.float64(80.0), np.float64(54.0), np.float64(51.0), np.float64(33.0), np.float64(48.0), np.float64(68.0), np.float64(63.0), np.float64(29.0), np.float64(nan)]",459.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
4244192760,4244192763,0,425091535,residential,nan,15th Street,False,False,118.2873702461511,"[6021, 4038, 4231, 3308, 6007]",1577,43.0,0.003,nan,0.09733333587646484,1.0,0.865333366394043,1.0,0.6599999745686849,1.0,"[np.float64(2520.0), np.float64(970.0), np.float64(3414.0), np.float64(722.0), np.float64(762.0)]",8388.0,"[np.float64(2057.0), np.float64(789.0), np.float64(2783.0), np.float64(592.0), np.float64(621.0)]",6842.0,"[np.float64(275.0), np.float64(81.0), np.float64(458.0), np.float64(88.0), np.float64(121.0)]",1023.0,nan,nan,nan,nan
4244201575,4244203263,0,425092068,residential,2,Michigan Avenue,False,True,102.41223544828001,"[1121, 4653, 3317]",1581,43.0,0.002,nan,0.11714286463601249,0.6113732229644201,0.8490909229625355,1.0,0.6454545367847789,1.0,"[np.float64(1358.0), np.float64(448.0), np.float64(5363.0)]",7169.0,"[np.float64(1090.0), np.float64(362.0), np.float64(4385.0)]",5837.0,"[np.float64(nan), np.float64(nan), np.float64(704.0)]",704.0,nan,nan,nan,nan
4244203263,4244213703,0,425093889,residential,1,Michigan Avenue,True,False,33.63223435317293,"[3344, 3346, 5739, 3340]",1592,43.0,0.001,nan,0.16833333174387613,1.0,0.940000057220459,1.0,0.7366666793823242,1.0,"[np.float64(273.0), np.float64(361.0), np.float64(169.0), np.float64(457.0)]",1260.0,"[np.float64(226.0), np.float64(301.0), np.float64(140.0), np.float64(373.0)]",1040.0,"[np.float64(54.0), np.float64(85.0), np.float64(34.0), np.float64(66.0)]",239.0,nan,nan,nan,nan
4244210049,4244210063,0,425093382,residential,1,Jefferson Avenue,True,False,41.258587796042676,"[3328, 5753, 3325, 3334]",1589,43.0,0.001,nan,0.07400000095367432,1.0,0.8480000495910645,1.0,0.6519999504089355,1.0,"[np.float64(187.0), np.float64(149.0), np.float64(785.0), np.float64(343.0)]",1464.0,"[np.float64(154.0), np.float64(123.0), np.float64(645.0), np.float64(281.0)]",1203.0,"[np.float64(19.0), np.float64(22.0), np.float64(89.0), np.float64(37.0)]",167.0,nan,nan,nan,nan
4244210049,4244210061,0,425093380,residential,2,Jefferson Avenue,False,False,96.24688000892438,"[3330, 4650, 1118]",1585,43.0,0.002,nan,0.06599999666213989,0.5059541970873193,0.8109999656677246,1.0,0.615999984741211,1.0,"[np.float64(1392.0), np.float64(2145.0), np.float64(3014.0)]",6551.0,"[np.float64(1121.0), np.float64(1757.0), np.float64(2467.0)]",5345.0,"[np.float64(nan), np.float64(111.0), np.float64(197.0)]",308.0,nan,nan,nan,nan
4244210063,4244213703,0,"[1002425906, 1002425907]",tertiary,5,17th Street,False,True,112.35813401129057,"[5745, 4819, 3348, 5743]",1594,48.0,0.002,nan,0.07769230695871207,1.0,0.8523076864389273,1.0,0.653076905470628,1.0,"[np.float64(12403.0), np.float64(4442.0), np.float64(1296.0), np.float64(1680.0)]",19821.0,"[np.float64(10153.0), np.float64(3645.0), np.float64(1060.0), np.float64(1378.0)]",16236.0,"[np.float64(1188.0), np.float64(568.0), np.float64(141.0), np.float64(215.0)]",2112.0,30 mph,nan,nan,nan
4244213703,4244213709,0,"[1002425904, 1002425905, 1080005370]",tertiary,"['4', '5']",17th Street,False,True,118.73743620189416,"[5737, 5741, 7125, 4821, 3355, 4284]",1598,48.0,0.002,nan,0.20600001017252603,1.0,0.9746666590372721,1.0,0.7673333485921224,1.0,"[np.float64(5339.0), np.float64(1423.0), np.float64(1717.0), np.float64(4580.0), np.float64(3389.0), np.float64(5068.0)]",21516.0,"[np.float64(4414.0), np.float64(1169.0), np.float64(1427.0), np.float64(3821.0), np.float64(2882.0), np.float64(4203.0)]",17916.0,"[np.float64(1187.0), np.float64(241.0), np.float64(465.0), np.float64(1303.0), np.float64(1094.0), np.float64(1185.0)]",5475.0,30 mph,nan,nan,nan
4244213709,9743644628,0,425093891,residential,1,Lenox Avenue,True,False,39.784603518516136,"[6250, 3349, 7022, 3350]",1783,43.0,0.001,nan,0.2824999988079071,1.0,1.0525000095367432,1.0,0.8424999713897705,1.0,"[np.float64(380.0), np.float64(656.0), np.float64(370.0), np.float64(221.0)]",1627.0,"[np.float64(325.0), np.float64(562.0), np.float64(318.0), np.float64(191.0)]",1396.0,"[np.float64(125.0), np.float64(218.0), np.float64(126.0), np.float64(77.0)]",546.0,nan,nan,nan,nan
4315531482,4315531640,0,432545555,residential,1,nan,True,False,54.56813855864688,"[7073, 3396, 3397, 3403, 3408, 3411, 3416, 3387]",1606,43.0,0.001,nan,,0.0,0.5185714449201312,1.0,0.3400000163487026,1.0,"[np.float64(18.0), np.float64(59.0), np.float64(148.0), np.float64(43.0), np.float64(488.0), np.float64(128.0), np.float64(256.0), np.float64(97.0)]",1237.0,"[np.float64(9.0), np.float64(30.0), np.float64(99.0), np.float64(22.0), np.float64(402.0), np.float64(103.0), np.float64(110.0), np.float64(50.0)]",825.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
4315531594,4315531644,0,432545558,secondary_link,1,nan,True,False,31.006325012305215,"[7085, 7893, 7894, 3385, 3386, 3419, 3422]",1610,40.0,0.001,nan,,0.0,0.07000000029802322,0.1389477768979838,,0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(35.0), np.float64(nan)]",35.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
4315531644,8147981338,0,"[1240904680, 1240904681, 875375069]",secondary,"['4', '5']",Dade Boulevard,False,True,120.45672160202778,"[7889, 7892, 5021]",1752,48.0,0.003,nan,,0.0,0.5079999923706054,0.857868798064088,0.38538459631112904,0.7302353710260316,"[np.float64(19698.0), np.float64(1470.0), np.float64(4897.0)]",26065.0,"[np.float64(14490.0), np.float64(557.0), np.float64(1970.0)]",17017.0,"[np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,30 mph,nan,nan,nan
4316670485,4316670797,0,165582918,residential,1,West 24th Street,True,False,118.20140481973894,"[3522, 3492, 3465, 7180, 3505]",1615,43.0,0.003,nan,,0.0,0.5600000381469726,1.0,0.378000005086263,1.0,"[np.float64(119.0), np.float64(201.0), np.float64(232.0), np.float64(2421.0), np.float64(83.0)]",3056.0,"[np.float64(80.0), np.float64(152.0), np.float64(145.0), np.float64(1708.0), np.float64(59.0)]",2144.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
4316670485,4316670790,0,11155983,secondary,2,Pine Tree Drive,True,False,106.08201119269509,"[1542, 7884, 3469, 3475, 2169]",1616,48.0,0.002,nan,,0.0,0.3445454510775479,0.8152835901666333,0.20666665501064724,0.6515567946331526,"[np.float64(374.0), np.float64(442.0), np.float64(215.0), np.float64(328.0), np.float64(5746.0)]",7105.0,"[np.float64(94.0), np.float64(107.0), np.float64(nan), np.float64(23.0), np.float64(3194.0)]",3418.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,30 mph,nan,nan,nan
4316670797,4316670798,0,432720305,residential,1,nan,True,False,3.050714474920051,3476,1618,43.0,0.0,nan,,0.0,0.41499999165534973,1.0,0.44999998807907104,0.14113734973646436,[np.float64(61.0)],61.0,[np.float64(9.0)],9.0,[np.float64(nan)],0.0,nan,nan,nan,roundabout
4316670797,4316670876,0,432720305,residential,1,nan,True,False,14.20700675269953,"[3521, 3482, 3532, 3474]",1629,43.0,0.0,nan,,0.0,0.7049999833106995,1.0,0.5149999856948853,1.0,"[np.float64(106.0), np.float64(117.0), np.float64(118.0), np.float64(87.0)]",428.0,"[np.float64(81.0), np.float64(94.0), np.float64(96.0), np.float64(66.0)]",337.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,roundabout
4316670798,4316670842,0,432720277,residential,1,Flamingo Drive,True,False,16.08280664829392,"[3536, 3467, 3477]",1619,43.0,0.0,nan,,0.0,0.3633333047231038,1.0,0.25999999046325684,0.7862590980182268,"[np.float64(86.0), np.float64(85.0), np.float64(127.0)]",298.0,"[np.float64(43.0), np.float64(49.0), np.float64(64.0)]",156.0,"[np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
4316670798,4316670813,0,432720305,residential,1,nan,True,False,14.964602338641306,"[3484, 3493, 3478, 3479]",1620,43.0,0.0,nan,,0.0,0.4166666666666667,1.0,0.3400000035762787,0.8393002614673999,"[np.float64(92.0), np.float64(95.0), np.float64(56.0), np.float64(101.0)]",344.0,"[np.float64(59.0), np.float64(62.0), np.float64(13.0), np.float64(65.0)]",199.0,"[np.float64(nan), np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,roundabout
4316670806,4316670872,0,432720292,residential,1,Lake Pancoast Drive,True,False,14.608628624492908,"[3528, 3525, 3471]",1627,43.0,0.0,nan,,0.0,0.2849999964237213,1.0,0.2199999988079071,0.45676321528926295,"[np.float64(40.0), np.float64(129.0), np.float64(40.0)]",209.0,"[np.float64(nan), np.float64(69.0), np.float64(2.0)]",71.0,"[np.float64(nan), np.float64(nan), np.float64(nan)]",0.0,nan,nan,nan,nan
