o_node,d_node,origin,destination,opt_path,length,match_ids,OD,length_EV1_ma,diff_length_EV1_ma,diff_length_EV1_ma_pc
776490175,11202022285,A_271,"B_5,B_6","[776490175, 4723059930, 5624912709, 5632591847, 5632591848, 5632591851, 5632591852, 5632706784, 5632591855, 5632591856, 5632591857, 4723043852, 3250279363, 3250279365, 2568927648, 2568934962, 5632800159, 5632800160, 5632800161, 5632850472, 5632800157, 5632800156, 776741692, 4722963447, 5632800164, 1934244773, 5632850498, 1934244815, 567929911, 1934753652, 1934753661, 1934753671, 663132500, 4723127307, 4723127321, 5635142264, 2141099647, 1833313086, 4816491860, 1833313096, 4816491857, 1833313103, 1833313105, 567929915, 11202022285]",3919.0,"[429, 2401, 2793, 2867, 2869, 2873, 2875, 2895, 2879, 2883, 2392, 1965, 1969, 1627, 1634, 2906, 2908, 2907, 2909, 2919, 2904, 2902, 550, 2360, 2912, 2925, 2924, 878, 1054, 1064, 1067, 1066, 2431, 2435, 2945, 1623, 1624, 2707, 2708, 2699, 2698, 628, 629, 6]","A_271B_5,B_6",3919.0,0.0,0.0
2593845426,5632424987,A_272,B_0,"[2593845426, 2593845424, 2593845096, 2593845094, 776522008, 8253130795, 8253130813, 8253130811, 8253130793, 5632424987]",781.0,"[1712, 1710, 1706, 1700, 479, 3756, 3754, 3747, 2860]",A_272B_0,,,
2593845426,11202022282,A_272,B_1,"[2593845426, 2593845424, 2593845096, 2593845094, 776522008, 8253130795, 8253130813, 8253130811, 8253130793, 5632424987, 11202022282]",808.0,"[1712, 1710, 1706, 1700, 479, 3756, 3754, 3747, 2860, 2859]",A_272B_1,9526.0,8718.0,1078.960396039604
2593845426,1934244652,A_272,B_2,"[2593845426, 5632706779, 11061441974, 11061441973, 11061441970, 5632534919, 4723043850, 3250279363, 3250279365, 2568927648, 2568934962, 5632800159, 5632800162, 11202022263, 5632800155, 4722963452, 4722963448, 1934244728, 1934244732, 10901355551, 4722963441, 4092461282, 4092461288, 4722963440, 1934244736, 1934244724, 1934244721, 2569022472, 1934244688, 1934244651, 4715753072, 762948426, 762948429, 1934244654, 1934244652]",2441.0,"[2891, 3859, 3860, 3854, 2864, 2390, 1966, 1969, 1627, 1634, 2906, 2910, 2901, 2901, 2363, 2362, 785, 788, 3801, 3803, 2250, 2252, 2355, 2356, 791, 778, 1676, 1677, 757, 2326, 344, 349, 750, 748]",A_272B_2,3744.0,1303.0,53.379762392462105
2593845426,11202022283,A_272,B_3,"[2593845426, 5632706779, 11061441974, 11061441973, 11061441970, 5632534919, 3250274460, 3250279362, 3250279364, 4723043854, 1934753518, 5632850456, 1934753559, 11202022264, 3888725418, 1934753550, 1934753552, 11202022265, 3888725454, 1833347018, 1934753588, 1934753598, 1934753609, 1833347044, 5635142262, 1833347056, 5635142263, 2141099647, 1833313086, 1934771028, 1934771022, 11202022283]",3083.0,"[2891, 3859, 3860, 3854, 2864, 2865, 1962, 1964, 1967, 2394, 2916, 2915, 2208, 2208, 2206, 974, 2216, 2216, 2215, 989, 1007, 1020, 1019, 648, 2940, 654, 2943, 1624, 1183, 1184, 3601]",A_272B_3,,,
2593845426,11202022284,A_272,B_4,"[2593845426, 5632706779, 11061441974, 11061441973, 11061441970, 5632534919, 3250274460, 3250279362, 3250279364, 4723043854, 1934753518, 5632850456, 1934753559, 11202022264, 3888725418, 1934753550, 1934753552, 11202022265, 3888725454, 1833347018, 1934753588, 1934753598, 1934753609, 1833347044, 5635142262, 1833347056, 5635142263, 2141099647, 1833313086, 1934771028, 4723135463, 4816491859, 4816491861, 1833313089, 4816491856, 5635142254, 1833313083, 1833313087, 4723303157, 11202022284]",3984.0,"[2891, 3859, 3860, 3854, 2864, 2865, 1962, 1964, 1967, 2394, 2916, 2915, 2208, 2208, 2206, 974, 2216, 2216, 2215, 989, 1007, 1020, 1019, 648, 2940, 654, 2943, 1624, 1183, 2438, 2704, 2711, 2710, 2695, 2696, 2933, 598, 2618, 2617]",A_272B_4,5289.0,1305.0,32.756024096385545
2593845426,11202022285,A_272,"B_5,B_6","[2593845426, 5632706779, 11061441974, 11061441973, 11061441970, 5632534919, 3250274460, 3250279362, 3250279364, 4723043854, 1934753518, 5632850456, 1934753559, 11202022264, 3888725418, 1934753550, 1934753552, 11202022265, 3888725454, 1833347018, 1934753588, 1934753598, 1934753609, 1833347044, 5635142262, 1833347056, 5635142263, 2141099647, 1833313086, 4816491860, 1833313096, 4816491857, 1833313103, 1833313105, 567929915, 11202022285]",3715.0,"[2891, 3859, 3860, 3854, 2864, 2865, 1962, 1964, 1967, 2394, 2916, 2915, 2208, 2208, 2206, 974, 2216, 2216, 2215, 989, 1007, 1020, 1019, 648, 2940, 654, 2943, 1624, 2707, 2708, 2699, 2698, 628, 629, 6]","A_272B_5,B_6",5020.0,1305.0,35.1278600269179
2593840216,5632424987,A_273,B_0,"[2593840216, 1935839921, 2593843723, 1935839913, 1935839917, 4723053009, 776521967, 1935839852, 8253130813, 8253130811, 8253130793, 5632424987]",627.0,"[1685, 1688, 1689, 1321, 2395, 471, 1260, 3755, 3754, 3747, 2860]",A_273B_0,,,
2593840216,11202022282,A_273,B_1,"[2593840216, 1935839921, 2593843723, 1935839913, 1935839917, 4723053009, 776521967, 1935839852, 8253130813, 8253130811, 8253130793, 5632424987, 11202022282]",654.0,"[1685, 1688, 1689, 1321, 2395, 471, 1260, 3755, 3754, 3747, 2860, 2859]",A_273B_1,707.0,53.0,8.103975535168196
2593840216,1934244652,A_273,B_2,"[2593840216, 1935839921, 2593843723, 2593843725, 2593843727, 3250274460, 3250279362, 3250279364, 4723043854, 1934753518, 5632800160, 5632800161, 5632800162, 11202022263, 5632800155, 4722963452, 4722963448, 1934244728, 1934244732, 10901355551, 4722963441, 4092461282, 4092461288, 4722963440, 1934244736, 1934244724, 1934244721, 2569022472, 1934244688, 1934244651, 4715753072, 762948426, 762948429, 1934244654, 1934244652]",2552.0,"[1685, 1688, 1690, 1693, 1694, 1962, 1964, 1967, 2394, 968, 2907, 2911, 2901, 2901, 2363, 2362, 785, 788, 3801, 3803, 2250, 2252, 2355, 2356, 791, 778, 1676, 1677, 757, 2326, 344, 349, 750, 748]",A_273B_2,7619.0,5067.0,198.5501567398119
2593840216,11202022283,A_273,B_3,"[2593840216, 1935839921, 2593843723, 2593843725, 2593843727, 3250274460, 3250279362, 3250279364, 4723043854, 1934753518, 5632850456, 1934753559, 11202022264, 3888725418, 1934753550, 1934753552, 11202022265, 3888725454, 1833347018, 1934753588, 1934753598, 1934753609, 1833347044, 5635142262, 1833347056, 5635142263, 2141099647, 1833313086, 1934771028, 1934771022, 11202022283]",3151.0,"[1685, 1688, 1690, 1693, 1694, 1962, 1964, 1967, 2394, 2916, 2915, 2208, 2208, 2206, 974, 2216, 2216, 2215, 989, 1007, 1020, 1019, 648, 2940, 654, 2943, 1624, 1183, 1184, 3601]",A_273B_3,,,
2593840216,11202022284,A_273,B_4,"[2593840216, 2593844812, 1935839932, 1935839954, 3887805337, 4723168148, 1935839956, 3887805348, 3887805355, 5654094103, 1935839960, 2612440750, 2612440933, 2612440814, 2612441005, 4723175226, 4723175225, 2612440883, 2612440663, 2612440559, 2612441007, 2612440680, 5639562107, 2612441062, 2612440970, 2612440873, 6353775676, 5639562721, 5639562118, 5639627316, 776380738, 4723303148, 776376370, 776376378, 776376361, 776376365, 5639562730, 5639562729, 776376368, 3887805440, 5637700757, 11202022269, 5280400478, 5280400479, 5639860175, 4723291257, 4723291259, 4723291279, 4816024507, 1934771025, 11202022284]",3969.0,"[1696, 1695, 1359, 2066, 2472, 2471, 2075, 2082, 3494, 3493, 1836, 1890, 1889, 1908, 2517, 2518, 2513, 1873, 1818, 1913, 1912, 3034, 3035, 1950, 1905, 3514, 3515, 3045, 3097, 3098, 2612, 2611, 377, 378, 365, 3057, 3058, 3056, 2175, 3025, 3026, 3026, 2737, 3134, 3135, 2601, 2602, 2681, 2682, 2617]",A_273B_4,4125.0,156.0,3.930461073318216
2593840216,11202022285,A_273,"B_5,B_6","[2593840216, 1935839921, 2593843723, 2593843725, 2593843727, 3250274460, 3250279362, 3250279364, 4723043854, 1934753518, 5632850456, 1934753559, 11202022264, 3888725418, 1934753550, 1934753552, 11202022265, 3888725454, 1833347018, 1934753588, 1934753598, 1934753609, 1833347044, 5635142262, 1833347056, 5635142263, 2141099647, 1833313086, 4816491860, 1833313096, 4816491857, 1833313103, 1833313105, 567929915, 11202022285]",3783.0,"[1685, 1688, 1690, 1693, 1694, 1962, 1964, 1967, 2394, 2916, 2915, 2208, 2208, 2206, 974, 2216, 2216, 2215, 989, 1007, 1020, 1019, 648, 2940, 654, 2943, 1624, 2707, 2708, 2699, 2698, 628, 629, 6]","A_273B_5,B_6",4550.0,767.0,20.274914089347078
4723168145,5632424987,A_274,B_0,"[4723168145, 5653957958, 5653957959, 1935839925, 1935839919, 1935839909, 1935839908, 1935839901, 1935839869, 1935839866, 1935839856, 1935839852, 8253130813, 8253130811, 8253130793, 5632424987]",1033.0,"[3455, 3460, 3459, 1335, 1322, 1311, 1308, 1302, 1290, 1287, 1271, 3755, 3754, 3747, 2860]",A_274B_0,,,
